"","hospital","address","bed_availability","queue","last_update","tlp_number","province","district","scraped_at","bed_type"
"1139","RS Bhina Bhakti Husada","Jl. Pemuda KM. 4","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","11 jam","02956980777","33","3317",2021-08-23 00:11:24,"COVID-19"
"1140","RS Umum Daerah  Dr. RM. Pratomo Bagansiapiapi","Jl Pahlawan No.13, Bagansiapiapi","Bed IGD Penuh!","tanpa antrian pasien.","10 jam","hotline tidak tersedia","14","1409",2021-08-23 00:11:24,"COVID-19"
"1141","RS Umum  Awal Bros Ujung Batu","Jl. Jenderal Sudirman No. 314","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","15 jam","082387671093","14","1407",2021-08-23 00:11:24,"COVID-19"
"1142","RS Umum Daerah Rote Ndao Ba'a "," Jl. Ba'a-Busalangga, Kab. Rote Ndao","Bed IGD Penuh!","tanpa antrian pasien.","21 jam","hotline tidak tersedia","53","5314",2021-08-23 00:11:25,"COVID-19"
"1143","RS Umum Daerah Kab. Sampang","Jl. Rajawali No. 10, Sampang","Tersedia 12 bed kosong IGD","tanpa antrian pasien.","1 jam","hotline tidak tersedia","35","3527",2021-08-23 00:11:26,"COVID-19"
"1144","RS Umum Daerah Prof. Dr. H.  Chatib Quzwain","Jl. Lintas Sumatera Km.09 Desa Bukit, Sarolangun","Bed IGD Penuh!","tanpa antrian pasien.","13 jam","074591646","15","1503",2021-08-23 00:11:27,"COVID-19"
"1145","RS Umum Daerah Tais Kabupaten Seluma","Jl. Raya KM. 64 Selebar Kabupaten Seluma","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","082279231965","17","1705",2021-08-23 00:11:27,"COVID-19"
"1146","RS Umum Daerah Ungaran"," Jl. Diponegoro 125,Ungaran","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","55 menit","0246921006","33","3322",2021-08-23 00:11:28,"COVID-19"
"1147","RS Umum Ken Saras","Jl. Soekarno Hatta Km 29 Bergas, Ungaran-Kab. Semarang","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","3 jam","0246922188","33","3322",2021-08-23 00:11:28,"COVID-19"
"1148","RS Umum Bina Kasih","Jl. Naryo Atmajan 27 Ambarawa","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","4 jam","0298591280","33","3322",2021-08-23 00:11:28,"COVID-19"
"1149","RS Umum Daerah dr. Gunawan Mangunkusumo","  Jl. Kartini No.101, Ambarawa","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","4 jam","0298591020","33","3322",2021-08-23 00:11:28,"COVID-19"
"1150","RS Ibu dan Anak Permata Serdang","Jl. Waringin Kurung Rt 001 Rw 003 desa Sedang Kec. Kramatwatu","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","6 jam","0254387515","36","3604",2021-08-23 00:11:29,"COVID-19"
"1151","RS Umum Daerah dr. Drajat Prawiranegara ","  Jl. Rumah Sakit No. 1 Serang","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","14 jam","hotline tidak tersedia","36","3604",2021-08-23 00:11:29,"COVID-19"
"1152","RS Kurnia Serang","Jl. Raya Cilegon KM 8 Kramatwatu","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","14 jam","087808876896","36","3604",2021-08-23 00:11:29,"COVID-19"
"1153","RS Umum Trianda","Jl Medan - Tebing Tinggi Km.42,5 No.752B Desa Pasar Bengkel, Kecamatan Perbaungan, Kabupaten Serdan","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","17 jam","082363526960","12","1218",2021-08-23 00:11:29,"COVID-19"
"1154","RS Umum Pabatu","Desa Kedai Damar Kec.Tebing tinggi Kab.serdang bedagai","Bed IGD Penuh!","tanpa antrian pasien.","7 jam","081260179596","12","1218",2021-08-23 00:11:29,"COVID-19"
"1155","RS Umum Daerah Nene Mallomo"," Jl. Wolter Monginsidi Pangkajene, Kab. Sidenreng Rappang","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","15 jam","082332704995","73","7314",2021-08-23 00:11:30,"COVID-19"
"1156","RS Umum Siti Khodijah Muhammadiyah Cabang Sepanjan","Jl. Pahlawan No .260 Sepanjang Sidoarjo","Tersedia 7 bed kosong IGD","tanpa antrian pasien.","45 menit","08113087119","35","3515",2021-08-23 00:11:31,"COVID-19"
"1157","RS Umum Aisyiyah Siti Fatimah"," Jl Kenongo No. 14 Tulangan Sidoarjo","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","49 menit","085817365969","35","3515",2021-08-23 00:11:31,"COVID-19"
"1158","RS Umum Al-Islam H. M. Mawardi","Jl. Kyai Mojo No.12A Jeruk Gamping Krian Sidoarjo","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","1 jam","0318973379","35","3515",2021-08-23 00:11:31,"COVID-19"
"1159","RS Umum Daerah Sidoarjo","Jalan Mojopahit No. 667 Sidoarjo","Tersedia 40 bed kosong IGD","tanpa antrian pasien.","4 jam","03199713119","35","3515",2021-08-23 00:11:31,"COVID-19"
"1160","RS Umum Rahman Rahim"," Jl. Raya Saimbang No. 277 RT. 10 RW. 03 Desa Kebonagung Kecamatan Sukodono","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","5 jam","0318830010","35","3515",2021-08-23 00:11:31,"COVID-19"
"1161","RS Arafah Anwar Medika Sukodono","Jl. Sawo No. 2 Dungus Sukodono","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","9 jam","0318830989","35","3515",2021-08-23 00:11:31,"COVID-19"
"1162","RS Umum Anwar Medika ","Jl. Raya By Pass Krian KM 33 Semawut Balong Bendo Sidoarjo","Tersedia 20 bed kosong IGD","tanpa antrian pasien.","10 jam","0318974943","35","3515",2021-08-23 00:11:31,"COVID-19"
"1163","RS Ibu dan Anak Pondok Tjandra","Jl. Mangga IE 225 Pondok Tjandra Indah","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","13 jam","0318664488","35","3515",2021-08-23 00:11:31,"COVID-19"
"1164","RS Umum Citra Medika","Jl.Raya Surabaya Mojokerto KM.44 Kramat Temenggung Tarik Sidoarjo","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","15 jam","0321361000","35","3515",2021-08-23 00:11:31,"COVID-19"
"1165","RS Umum  Pusdik Polri Porong ","JL. RAYA PORONG NO. 1 SIDOARJO","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","15 jam","0343856444","35","3515",2021-08-23 00:11:31,"COVID-19"
"1166","RS Umum Mitra Keluarga Waru","Jl. Jend. S. Parman No. 8 Waru","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","15 jam","0318542111","35","3515",2021-08-23 00:11:31,"COVID-19"
"1167","RS Mitra Keluarga Pondok Tjandra","Jl. Raya Taman Asri Kav DD No 1 - 8","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","18 jam","03199691111","35","3515",2021-08-23 00:11:31,"COVID-19"
"1168","RS Ibu dan Anak Kirana","Jl. Raya Ngelom No.87 Taman, Sidoarjo","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","0317881623","35","3515",2021-08-23 00:11:31,"COVID-19"
"1169","RS Umum Prima Husada","Jl. Letjen Sutoyo No. 03, Kepuh Kiriman Waru","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","0318672303","35","3515",2021-08-23 00:11:31,"COVID-19"
"1170","RS Umum Delta Surya","Jl. Pahlawan No. 09 Sidoarjo","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","0318962531","35","3515",2021-08-23 00:11:31,"COVID-19"
"1171","RS Islam Siti Hajar Sidoarjo","Jl. Raden Patah No. 70-72 Sidoarjo","Bed IGD Penuh!","tanpa antrian pasien.","18 jam","081230113640","35","3515",2021-08-23 00:11:31,"COVID-19"
"1172","RS Umum Daerah Kabupaten Sijunjung"," Jl. Lintas Sumatera Km.110 Tanah Badantuang ","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","14 jam","085271422040","13","1304",2021-08-23 00:11:31,"COVID-19"
"1173","RS Umum Dr TC Hillers Maumere","   Jl.Wairklau - Maumere","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","9 jam","081261153944","53","5310",2021-08-23 00:11:32,"COVID-19"
"1174","RS Umum Daerah Perdagangan","Jl Radjadmin Purba, SH. Perdagangan","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","14 jam","081376497042","12","1209",2021-08-23 00:11:32,"COVID-19"
"1175","RS Umum Daerah Tuan Rondahaim Pematang Raya","Komplek Perkantoran SKPD PEMKAB Simalungun","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","14 jam","0622331170","12","1209",2021-08-23 00:11:32,"COVID-19"
"1176","RS Umum Laras Kabupaten Simalungun","Jl Desa Naga Jaya I Kec. Bandar Huluan Kab.Simalungun","Bed IGD Penuh!","tanpa antrian pasien.","14 jam","085260922248","12","1209",2021-08-23 00:11:32,"COVID-19"
"1177","RS Umum Balimbingan PTP 4","Desa Balimbingan, Kecamatan Tanah Jawa, Kabupaten Simalungun, Sumatera Utara","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","081376497036","12","1209",2021-08-23 00:11:32,"COVID-19"
"1178","RS Umum Daerah Kabupaten Sinjai","  Jl. Jend Sudirman No. 47 Sinjai, Sulawesi Selatan","Tersedia 7 bed kosong IGD","tanpa antrian pasien.","15 jam","081242175717","73","7307",2021-08-23 00:11:33,"COVID-19"
"1179","RS Umum Daerah Ade Muhammad Djoen Sintang ","Jl. Patimura dan Jl.YC Oevang Oeray Sintang","Tersedia 17 bed kosong IGD","tanpa antrian pasien.","14 jam","hotline tidak tersedia","61","6107",2021-08-23 00:11:33,"COVID-19"
"1180","RS Elizabeth","Jl. WR Supratman Nomor 2A Situbondo","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","6 jam","0338671174","35","3512",2021-08-23 00:11:34,"COVID-19"
"1181","RS Umum Mitra Sehat Kabupaten Situbondo","Desa Curah Jeru Kecamatan Panji RT 02/RW 011 Kabupaten Situbondo","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","12 jam","082333282112","35","3512",2021-08-23 00:11:34,"COVID-19"
"1182","RS Umum Daerah dr. Abdoer Rahem Kabupaten Situbon","Jl. Anggrek No. 68, Kel. Patokan, Kec. Situbondo, Kab. Situbondo","Tersedia 15 bed kosong IGD","tanpa antrian pasien.","15 jam","0338673293","35","3512",2021-08-23 00:11:34,"COVID-19"
"1183","RS Umum Daerah Asembagus Kabupaten Situbondo","Jl.Raya Asembagus Kecamatan Asembagus Kabupaten Situbondo","Bed IGD Penuh!","tanpa antrian pasien.","11 jam","085204968890","35","3512",2021-08-23 00:11:34,"COVID-19"
"1184","RS Umum Daerah Besuki Kabupaten Situbondo","Jl. Olah Raga No 55 Besuki Kabupaten Situbondo","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","0338891505","35","3512",2021-08-23 00:11:34,"COVID-19"
"1185","Charitas Hospital Klepu","Klepu Sendangmulyo Minggir","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","33 menit","02742820016","34","3404",2021-08-23 00:11:34,"COVID-19"
"1186","RS Umum Daerah Sleman","Jl Bhayangkara 48 Triharjo Sleman Daerah Istimewa Yogyakarta, 55514","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","36 menit","0274868437 ext 180","34","3404",2021-08-23 00:11:34,"COVID-19"
"1187","RS Umum Daerah Prambanan","Jl Prambanan Piyungan Km.7, Delegan, Sumberharjo, Prambanan, Sleman ","Tersedia 7 bed kosong IGD","tanpa antrian pasien.","41 menit","02744398356","34","3404",2021-08-23 00:11:34,"COVID-19"
"1188","RS Umum Mitra Paramedika","Jl Raya Ngemplak Kemasan Widodomartani","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","43 menit","02744461098","34","3404",2021-08-23 00:11:34,"COVID-19"
"1189","RSUP Dr. Sardjito","Jl Kesehatan No.1 Sekip Yogyakarta ","Tersedia 19 bed kosong IGD","tanpa antrian pasien.","1 jam","0274631190","34","3404",2021-08-23 00:11:34,"COVID-19"
"1190","RS Umum Mitra Sehat","Jl. Wates KM 9 Balecatur, Gamping","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","2 jam","hotline tidak tersedia","34","3404",2021-08-23 00:11:34,"COVID-19"
"1191","RS Jih","Jl Ring Road Utara no. 160 Condongcatur Depok","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","2 jam","02744463555","34","3404",2021-08-23 00:11:34,"COVID-19"
"1192","RS Umum Queen Latifa ","Jl Ring Road Barat - Mlangi - Nogotirto - Sleman ","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","3 jam","0274620555","34","3404",2021-08-23 00:11:34,"COVID-19"
"1193","RS Jiwa Grhasia","Jl. Kaliurang Km. 17 Pakem Sleman DIY","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","4 jam","0274895143","34","3404",2021-08-23 00:11:34,"COVID-19"
"1194","RS Umum Sakina Idaman","Jl Nyi Tjondroloekito No. 60, Sinduadi, Mlati, Sleman","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","4 jam","hotline tidak tersedia","34","3404",2021-08-23 00:11:34,"COVID-19"
"1195","RS Umum Puri Husada Yogyakarta ","Jl. Palagan Tentara Pelajar No.67 Km.11 Rejodani Ngaglik Sleman ","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","7 jam","083851797107","34","3404",2021-08-23 00:11:34,"COVID-19"
"1196","RS Islam Yayasan PDHI","Jl Solo Km 12,5 Kalasan Yogyakarta","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","8 jam","085280002010","34","3404",2021-08-23 00:11:34,"COVID-19"
"1197","RS Umum PKU Muhammadiyah Gamping","Jl. Wates KM 5,5 Gamping Sleman","Tersedia 7 bed kosong IGD","tanpa antrian pasien.","9 jam","02746499118","34","3404",2021-08-23 00:11:34,"COVID-19"
"1198","RS Ibu Anak Arvita Bunda","Jl. Raya Tajem-Pasar Stan  RT/RW: 04/44 Maguwoharjo, Depok, Sleman","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","12 jam","hotline tidak tersedia","34","3404",2021-08-23 00:11:34,"COVID-19"
"1199","RS Umum Gramedika 10","Jl Raya Besi Jangkang No. 10, Sardonoharjo, Ngaglik","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","14 jam","hotline tidak tersedia","34","3404",2021-08-23 00:11:34,"COVID-19"
"1200","RS Khusus Ibu Anak Sadewa","Babarsari TB 16/13-B Caturnunggal Depok Sleman","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","14 jam","hotline tidak tersedia","34","3404",2021-08-23 00:11:34,"COVID-19"
"1201","RS Umum Hermina Yogya","Jl Mataram RT 05 RW 50, Gondangan, Ringinsari, Maguwoharjo, Depok, Kab. Sleman, Yogyakarta","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","15 jam","02742800808","34","3404",2021-08-23 00:11:34,"COVID-19"
"1202","RS Umum Panti Rini","Jl Solo Km 12,5 Krajan Tirtomartani Kalasan Sleman Yogyakarta ","Bed IGD Penuh!","tanpa antrian pasien.","47 menit","0274496323","34","3404",2021-08-23 00:11:34,"COVID-19"
"1203","RS Umum Panti Nugroho","Jl. Kaliurang  Km.17 Pakem,Sleman","Bed IGD Penuh!","tanpa antrian pasien.","4 jam","hotline tidak tersedia","34","3404",2021-08-23 00:11:34,"COVID-19"
"1204","RS Umum Bhayangkara POLDA DIY","Jl Jogya - Solo KM. 14 Glondong Tirtomartani Kalasan Sleman","Bed IGD Penuh!","tanpa antrian pasien.","11 jam","0274498278","34","3404",2021-08-23 00:11:34,"COVID-19"
"1205","RS Umum Condong Catur ","Jl Manggis No.6, Gempol, Condong Catur Sleman ","Bed IGD Penuh!","dengan antrian 2 pasien","1 jam","0274887494","34","3404",2021-08-23 00:11:34,"COVID-19"
"1206","RS Umum Rizky Amalia","Jl. Ahmad Yani No. 100 Cantel Wetan, Sragen Tengah, Sragen","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","51 menit","02718823814","33","3314",2021-08-23 00:11:36,"COVID-19"
"1207","RS Umum Islam Yakssi Gemolong","Jln. Raya Solo-Purwodadi Km.20, Gemolong","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","1 jam","02716811 336","33","3314",2021-08-23 00:11:36,"COVID-19"
"1208","RS Umum Assalam","Jl. Gatot Subroto KM.1,5 Kulon Palang Gemolong ","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","081215409299","33","3314",2021-08-23 00:11:36,"COVID-19"
"1209","RS Umum Mardi Lestari Sragen","Jl. Rokan No.8,Sragen","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","14 jam","02718852962","33","3314",2021-08-23 00:11:36,"COVID-19"
"1210","RS Umum Daerah dr. Soehadi Prijonegoro"," Jl. Raya Sukowati No.534, Sragen","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","15 jam","02718821000","33","3314",2021-08-23 00:11:36,"COVID-19"
"1211","RS Umum Sarila Husada","Jl. Veteran No. 41-43,Sragen","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","16 jam","0271891194","33","3314",2021-08-23 00:11:36,"COVID-19"
"1212","RS Umum Daerah dr. Soeratno Gemolong","   Jl. Dr. Soetomo No 792 Gemolong,","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","18 jam","02716811839","33","3314",2021-08-23 00:11:36,"COVID-19"
"1213","RS Umum PKU Muhammadiyah Sragen ","Jl. Raya Sragen - Solo Km.8, Masaran, Sragen","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","23 jam","0271644370","33","3314",2021-08-23 00:11:36,"COVID-19"
"1214","RS Umum Islam Amal Sehat Sragen","Jl. Veteran No.35, Sragen, Jawa Tengah","Bed IGD Penuh!","tanpa antrian pasien.","18 jam","0271891977","33","3314",2021-08-23 00:11:36,"COVID-19"
"1215","RS Umum Pamanukan Medical Center (PMC)","Jl. Raya Rancasari KM 4,5 Ds.Rancasari Kec.Pamanukan Kab.Subang","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","16 jam","082320337484","32","3213",2021-08-23 00:11:36,"COVID-19"
"1216","RS Umum Daerah Subang"," Jl. Brigjen Katamso No. 37 Ciereng","Tersedia 15 bed kosong IGD","tanpa antrian pasien.","18 jam","081312004127","32","3213",2021-08-23 00:11:36,"COVID-19"
"1217","RS Umum Bhakti Medicare","Jl. Raya Siliwangi No.186B, Cicurug - Sukabumi","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","1 jam","081280029684","32","3202",2021-08-23 00:11:37,"COVID-19"
"1218","RS Umum Betha Medika "," Jl. Raya Cisaat No.595, Sukabumi","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","0266224128","32","3202",2021-08-23 00:11:37,"COVID-19"
"1219","RS Umum Daerah Palabuhanratu","Jl. Ahmad Yani No.2 Palabuhanratu","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","11 jam","0266432081","32","3202",2021-08-23 00:11:37,"COVID-19"
"1220","RS Umum Daerah Sekarwangi","Jl. Siliwangi No. 49 Cibadak Sukabumi","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","14 jam","0266531261","32","3202",2021-08-23 00:11:37,"COVID-19"
"1221","RS Umum Daerah Jampang Kulon","Jl. Cibarusah No.1 Jampang Kulon, Kab.Sukabumi","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","15 jam","026649009","32","3202",2021-08-23 00:11:37,"COVID-19"
"1222","RS Umum Kartika Cibadak","Jl. Siliwangi No.139 ","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","15 jam","02667160068","32","3202",2021-08-23 00:11:37,"COVID-19"
"1223","RS Umum Hermina Sukabumi","Jl. Raya Sukaraja, Kabupaten Sukabumi","Bed IGD Penuh!","tanpa antrian pasien.","7 jam","02666252525","32","3202",2021-08-23 00:11:37,"COVID-19"
"1224","RS Orthopedi Prof. Dr. R. Soeharso","      Jl. Jenderal Ahmad Yani Pabelan, Surakarta 57162","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","41 menit","0271718079 ","33","3311",2021-08-23 00:11:37,"COVID-19"
"1225","RS Umum Daerah Ir. Soekarno Kabupaten Sukoharjo","Jl. Dr. Muwardi 71, Sukoharjo","Tersedia 15 bed kosong IGD","tanpa antrian pasien.","41 menit","0271593118","33","3311",2021-08-23 00:11:37,"COVID-19"
"1226","RS Umum Dr. Oen Solo Baru","Komplek Perumahan Solo Baru Kec.Grogol Sukoharjo","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","55 menit","0271620220","33","3311",2021-08-23 00:11:37,"COVID-19"
"1227","RS Umum Universitas Sebelas Maret","Jl. Ahmad Yani 200 Makamhaji Kartasura Sukoharjo","Tersedia 12 bed kosong IGD","tanpa antrian pasien.","58 menit","02716775000","33","3311",2021-08-23 00:11:37,"COVID-19"
"1228","RS Umum Nirmala Suri","Jl. Raya Solo Sukoharjo Km.9, Sukoharjo","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","1 jam","0271592192","33","3311",2021-08-23 00:11:37,"COVID-19"
"1229","RS Umum PKU Muhammadiyah Sukoharjo","Jl. Mayor Sunaryo No. 37, Sukoharjo","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","0271593979","33","3311",2021-08-23 00:11:37,"COVID-19"
"1230","RS Islam Surakarta YARSIS","Jl. Ahmad Yani Mendungan Pabelan Kartasura Sukoharjo","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","7 jam","0271710571","33","3311",2021-08-23 00:11:37,"COVID-19"
"1231","RS Khusus Bedah Karima Utama"," Jl. Amarta 8-10 Ngabeyan Kartasura, Sukoharjo ","Bed IGD Penuh!","tanpa antrian pasien.","32 menit","0271783331","33","3311",2021-08-23 00:11:37,"COVID-19"
"1232","RS Umum Indriati","Jl. Palem Raya Langenharjo Sukoharjo","Bed IGD Penuh!","tanpa antrian pasien.","17 jam","02715722999","33","3311",2021-08-23 00:11:37,"COVID-19"
"1233","RS Umum Imanuel Sumba","Jl. Nangka No.4,Waingapu-Sumba Timur","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","16 jam","082247344774","53","5302",2021-08-23 00:11:39,"COVID-19"
"1234","RS H. L. Manambai Abdulkadir","Jl. Lintas Sumbawa-Bima KM. 5 Sumbawa Besar","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","14 jam","085229229119","52","5204",2021-08-23 00:11:39,"COVID-19"
"1235","RS Umum Harapan Keluarga","Jl Raya Cipacing - Rancaekek KM 20 Jatinangor Sumedang ","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","4 jam","081111110862","32","3211",2021-08-23 00:11:39,"COVID-19"
"1236","RS Umum Pakuwon","Jl. Raden Dewi Sartika No. 17 Kel. Regol Wetan Kec. Sumedang Selatan Kab. Sumedang Prov. Jabar","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","0261210931","32","3211",2021-08-23 00:11:39,"COVID-19"
"1237","RS Umum Daerah dr. H. Moh. Anwar ","  Jl. Dr Cipto No. 42 Desa Kolor Kab. Sumenep","Tersedia 12 bed kosong IGD","tanpa antrian pasien.","39 menit","0328666788","35","3529",2021-08-23 00:11:40,"COVID-19"
"1238","RS Islam Garam Kalianget","Jl. Raya Kalianget No.1, Kab Sumenep","Tersedia 15 bed kosong IGD","tanpa antrian pasien.","12 jam","hotline tidak tersedia","35","3529",2021-08-23 00:11:40,"COVID-19"
"1239","RS Umum Bhakti Rahayu Tabanan","Jl. Batukaru No.2 Tuakilang Tabanan  ","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","1 jam","0361810805","51","5102",2021-08-23 00:11:41,"COVID-19"
"1240","RS Umum Dharma Kerti","Jl. Teratai No 16 Dauh Pala","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","2 jam","0361811125","51","5102",2021-08-23 00:11:41,"COVID-19"
"1241","RS Umum Semara Ratih","Banjar Luwus, Desa Luwus, Kecamatan Baturiti","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","3 jam","082236174466","51","5102",2021-08-23 00:11:41,"COVID-19"
"1242","RS Umum Wisma Prashanti","Jl. Yeh Gangga No. 9","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","4 jam","0361819601","51","5102",2021-08-23 00:11:41,"COVID-19"
"1243","RS Nyitdah","Banjar Tegal Antugan Desa Nyitdah Kec. Kediri ","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","4 jam","0361813495","51","5102",2021-08-23 00:11:41,"COVID-19"
"1244","RS Umum Daerah Tabanan"," Jl. Pahlawan No. 14 Tabanan","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","7 jam","0361811027","51","5102",2021-08-23 00:11:41,"COVID-19"
